timestamp,ip,port,hostname,tag,handshake,asn,geo,region,city,rdp_protocol,cert_length,subject_common_name,issuer_common_name,cert_issue_date,cert_expiration_date,sha1_fingerprint,cert_serial_number,ssl_version,signature_algorithm,key_algorithm,sha256_fingerprint,sha512_fingerprint,md5_fingerprint,naics,sic,sector
3/25/2018 8:30,123.30.145.173,3389,static.vnpt.vn,rdp,,45899,VN,HA NOI,HANOI,RDP,2048,WIN-M33960RJT48,WIN-M33960RJT48,2/19/2018 14:44,8/21/2018 14:44,85:3E:A9:EB:10:94:2A:67:ED:CA:51:8A:48:6D:30:D8:19:1E:CF:3B,6F3123780F3CDEA84108E616EC14CE6E,2,sha1WithRSAEncryption,rsaEncryption,C7:25:EB:04:77:02:7A:AC:7F:2E:9B:BF:53:89:1C:F8:13:6A:F3:E8:46:8A:5F:A5:50:D4:68:A6:4F:42:BB:DF,DE:C0:03:B4:12:62:CE:0F:CC:7F:16:50:FF:74:DC:C1:D6:81:E9:E0:90:32:A4:9D:E5:B1:53:59:3A:88:FB:54:2B:EC:F2:1E:F0:FB:23:65:F1:4F:46:AF:29:D5:EB:3D:D2:66:4A:D2:A2:75:0D:00:D9:12:96:69:CB:24:51:E1,71:E0:31:38:19:46:C0:45:D1:BF:52:F0:B1:A6:F3:BF,0,0,Communications
3/25/2018 8:30,103.99.2.84,3389,,rdp,,135905,VN,HA NOI,HANOI,CredSSP_Enforced,2048,WIN-67FNMQRVGI3,WIN-67FNMQRVGI3,3/4/2018 3:02,9/3/2018 3:02,C7:72:D7:43:E2:E2:3C:77:B4:3C:10:3C:1A:6F:D2:54:96:BD:E1:F6,40A27331A07B1AA44DBA63905F585640,2,sha1WithRSAEncryption,rsaEncryption,D6:FF:B1:DE:38:E6:C6:97:A4:5A:E4:77:5A:F6:E2:9C:5E:14:5C:34:7E:17:BB:51:EC:0D:1D:9A:24:A3:FD:12,A9:D0:7E:69:E4:97:23:13:1E:AA:B5:2F:CC:20:28:18:65:1D:01:44:A3:86:06:0B:3A:C1:F4:A2:FA:E3:9E:EE:93:9F:CE:36:14:A9:B1:2B:29:3E:DC:9B:CC:50:E1:5B:E0:E0:23:E7:16:9C:5F:8A:A0:C1:B8:A9:D6:30:92:B6,6C:6D:AA:63:0C:C1:D5:BB:86:2D:8B:9C:09:F3:03:09,0,0,Communications
3/25/2018 8:30,14.161.17.90,3389,static.vnpt.vn,rdp,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,RDP_negotiation_ignored,,,,,,,,,,,,,,0,0,Communications
3/25/2018 8:30,117.6.99.167,3389,,rdp,,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,RDP,2048,BRTH,BRTH,11/26/2017 11:26,5/28/2018 11:26,52:90:21:5F:1B:D7:07:D7:BD:4B:A9:95:E4:28:E3:E5:19:C4:62:CB,286D77E2A73E8E9E483A1366A4054E69,2,sha1WithRSAEncryption,rsaEncryption,C8:EB:E4:87:8D:4A:D1:F1:86:94:38:98:DC:C9:63:B4:BD:A2:E5:CA:F6:51:F0:E9:CC:1E:65:E0:63:0C:11:23,C5:F9:1B:8A:73:F6:CA:B3:FF:0D:66:2E:87:77:BD:FD:CD:7E:A3:DC:E9:35:1B:10:39:CA:0C:D3:41:63:21:40:56:66:41:58:51:13:F9:00:A7:82:B5:47:D6:5F:E1:88:0F:8B:68:0F:82:A3:0B:72:8B:C3:9A:C1:1E:AF:59:9D,9E:09:A8:58:09:D6:F4:B8:AB:19:16:23:DE:CF:88:E0,0,0,Communications
3/25/2018 8:30,117.2.123.135,3389,localhost,rdp,,7552,VN,DA NANG,DA NANG,RDP,2048,SERVER,SERVER,1/19/2018 15:34,7/21/2018 15:34,78:7D:B8:2E:5C:22:A0:2A:4A:4C:7E:88:85:A0:00:B9:C2:A7:31:E8,53ABFB0EEF0DB7864F328AE9D54E4A5E,2,sha1WithRSAEncryption,rsaEncryption,D3:04:1F:07:3A:F2:CC:82:75:9C:9A:3E:B9:DD:D9:26:D1:84:41:64:4E:BA:BE:1D:34:53:03:57:F8:1C:07:51,ED:CF:8F:E3:DA:3F:3C:84:DB:8C:B8:46:E5:77:74:23:51:14:DD:10:34:23:0C:EA:EC:4B:8D:2F:A4:D4:A7:CA:BB:9D:D9:C7:83:AA:AD:62:AB:95:45:1B:F7:F0:9A:00:6C:88:94:BA:EC:16:9F:25:A0:C4:89:FD:54:C6:7A:5F,60:B9:E5:16:5A:E1:5B:93:E8:1D:3D:FC:E8:7C:BB:1A,0,0,Communications
3/25/2018 8:30,203.162.42.149,3389,static.vnpt.vn,rdp,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,RDP,2048,pixlog,pixlog,3/20/2018 18:00,9/19/2018 18:00,80:2D:B2:09:62:8D:FC:04:F9:B4:2F:59:F2:4C:00:86:D6:5C:8A:CE,242FD609A3FCD2AF4CF8BEC6B261004E,2,sha1WithRSAEncryption,rsaEncryption,04:1D:EA:B6:5F:35:C0:1F:FE:C2:F3:4A:D6:FE:33:4C:F2:EA:2A:31:6C:F1:27:D2:C9:73:FE:C4:A6:70:8C:81,52:CE:42:7A:AA:98:C9:C3:B0:66:81:10:2C:9E:F9:DE:E1:65:75:10:21:6F:DB:D2:A6:14:28:10:50:58:38:94:DA:C3:C1:E9:AC:F4:B0:8F:7F:BC:E8:C2:A8:73:74:32:D1:A0:AC:8A:E6:9B:69:C9:70:9E:77:76:5B:29:B5:EE,97:8A:2C:8F:BB:B3:9F:11:B7:D2:97:67:9B:7E:1E:AC,0,0,Communications
3/25/2018 8:30,103.221.221.128,3389,,rdp,,18403,VN,HA NOI,HANOI,RDP,2048,WIN-G7CPHCGK247,WIN-G7CPHCGK247,3/15/2018 18:29,9/14/2018 18:29,8D:39:17:77:B0:66:5E:56:89:45:24:82:DB:D2:E4:E7:5B:79:00:CE,5557ABCF23F957A44A21E886BB5055C4,2,sha1WithRSAEncryption,rsaEncryption,91:54:8C:5A:0D:5B:9F:E5:32:F7:FF:12:48:9E:63:41:66:EF:3B:1A:9D:F5:A5:C5:04:2C:2D:C1:07:1D:13:69,EF:59:32:29:47:C7:FA:12:92:D6:AC:05:82:0B:EF:67:2E:A9:00:41:DC:2B:2C:06:AD:6D:6C:22:58:14:3D:C0:10:D4:8C:F1:8B:A4:77:64:F2:C8:FF:9C:19:1E:FA:71:BC:D6:14:CB:A8:65:A3:3C:A3:63:A9:26:21:5B:81:66,AC:10:B9:B4:41:8C:8F:48:54:FC:55:6F:FF:4D:0D:50,0,0,Communications
3/25/2018 8:30,103.89.90.71,3389,,rdp,,135905,VN,HA NOI,HANOI,CredSSP_Enforced,2048,WIN-67FNMQRVGI3,WIN-67FNMQRVGI3,2/2/2018 16:03,8/4/2018 16:03,4E:05:EE:E1:83:3C:5D:20:2E:13:80:37:B7:AF:AB:DA:F0:D6:E3:AD,14660D1EED9589A24653D694D9461C40,2,sha1WithRSAEncryption,rsaEncryption,85:57:71:7F:B8:16:52:3A:9C:C0:9B:F3:BE:EB:E3:55:D5:8D:97:8A:A8:38:43:6B:F4:AB:9C:95:D1:86:49:C9,B1:EB:06:7C:4B:98:2C:05:83:17:67:CD:59:4A:2E:64:AA:13:D0:27:25:93:36:43:82:87:8B:82:3A:24:59:C2:6D:AC:51:82:EA:30:95:21:68:08:67:5C:67:FE:78:63:BE:74:13:EC:C9:9A:4D:AB:0F:5B:D1:50:B4:C1:E9:45,DE:0D:26:62:1F:93:29:F9:F2:C0:4D:2D:67:5D:5F:A4,0,0,Communications
3/25/2018 8:30,203.162.13.192,3389,static.vnpt.vn,rdp,,45899,VN,HA NOI,HANOI,RDP,2048,cloud192,cloud192,11/2/2017 9:41,5/4/2018 9:41,B5:7C:81:A8:34:16:27:A4:1A:BA:59:0F:28:A7:ED:32:33:5E:81:D3,152A570013BB2A9445C4FACEEC3C1D3D,2,sha1WithRSAEncryption,rsaEncryption,64:89:F8:00:9A:19:B4:22:73:62:D9:72:EC:45:D9:FE:E5:9F:1D:09:2E:FB:80:13:D4:D3:0E:6F:3A:01:E4:1A,7C:C7:54:D1:20:B4:B3:C3:13:BB:CD:28:36:95:76:C7:D3:7F:60:02:E3:A1:D9:65:93:7E:39:99:5F:3D:A8:45:92:C2:82:1D:87:A1:AC:BD:04:7C:23:19:3D:9B:0C:9C:44:C4:5C:FB:51:17:50:75:47:DB:06:BB:01:33:8D:16,40:0E:73:31:3A:2C:8B:5A:C4:D7:07:EA:7D:36:B2:C6,0,0,Communications
3/25/2018 8:30,27.72.57.47,3389,,rdp,,7552,VN,HA NOI,HANOI,RDP,2048,WIN-I1F0S4LHK1M,WIN-I1F0S4LHK1M,1/16/2018 12:15,7/18/2018 12:15,8D:47:9B:B6:F4:32:8B:F8:AF:12:1D:65:5D:84:9E:1D:F0:86:FC:88,6F7D3CE7FB71EDB54BDB123A04E8EB62,2,sha1WithRSAEncryption,rsaEncryption,31:FE:68:89:B1:90:84:9E:38:68:CA:81:5D:CC:EB:37:77:74:9B:52:6C:59:30:77:F4:C6:7A:9D:09:B0:28:17,E5:AA:93:0D:08:3B:BC:B1:A0:1F:E0:75:3C:E4:23:FC:41:B1:F7:E2:72:29:F6:A8:79:15:A0:6A:9C:19:E2:18:37:DD:51:EE:8D:A3:C9:07:08:0D:6F:3F:FC:E6:E8:6A:1A:95:45:D0:DF:BD:5A:D9:22:12:61:DB:F2:04:97:D8,03:8B:C3:0B:84:BB:57:47:A2:B3:9C:8D:8A:92:6C:F4,0,0,Communications
3/25/2018 8:30,113.161.160.125,3389,static.vnpt.vn,rdp,,45899,VN,HA NOI,HANOI,RDP,2048,Poster-PC,Poster-PC,2/16/2018 0:43,8/18/2018 0:43,24:78:AE:6F:61:1F:7A:5A:34:0A:A4:25:27:91:2A:83:5E:E9:C5:D6,210DD4FF27A4A49F4F0433CBB22A150D,2,sha1WithRSAEncryption,rsaEncryption,E0:78:A3:C2:1B:1A:50:06:DE:FF:5B:60:C6:F5:CB:9E:90:04:7B:31:76:97:1E:15:8D:28:ED:80:DB:6C:A9:9E,70:8F:FB:19:07:97:AE:C8:EE:8B:54:F8:FC:FF:26:D3:C2:1B:98:E4:69:3C:27:7D:B4:34:6B:82:3F:61:F3:8E:CE:2D:A5:75:51:E6:92:B7:13:23:DB:77:C4:7E:10:9B:68:96:80:C6:EA:E1:DD:43:57:D5:8D:2D:7B:18:34:B0,78:8A:8E:20:2C:31:FD:14:A6:E3:20:51:3F:63:C8:64,0,0,Communications
3/25/2018 8:30,113.176.95.191,3389,,rdp,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,RDP,2048,WIN-2D3A6395QME,WIN-2D3A6395QME,2/15/2018 21:34,8/17/2018 21:34,D1:F2:74:22:DB:F1:F5:3E:40:8C:62:76:39:73:C5:FA:F9:8D:18:36,2FC02D0A1D7FFEA8426815A8144D1D42,2,sha256WithRSAEncryption,rsaEncryption,C9:83:90:6B:EF:9E:E3:E9:06:AC:C6:94:96:09:C6:26:B3:22:5B:FE:FA:07:E2:E1:7B:A1:03:99:5A:55:86:F8,D3:C5:F7:56:2E:3B:5A:34:EF:7E:A8:B6:A9:79:EC:B6:D9:E7:60:FF:98:9B:AD:18:A4:7C:58:89:C0:26:EB:8C:E4:6A:7A:E2:9B:83:AD:B4:AE:E5:DB:23:9A:84:18:C3:B3:9F:19:8A:7B:89:52:FD:82:1D:6E:9B:46:AC:B1:02,B5:8B:CD:13:AF:8F:E7:17:98:05:3F:23:6F:5D:F0:97,0,0,Communications
3/25/2018 8:30,14.181.206.184,3389,static.vnpt.vn,rdp,,45899,VN,HAI PHONG,HAI PHONG,CredSSP_Enforced,2048,CBS_01608211833,CBS_01608211833,11/16/2017 19:10,5/18/2018 19:10,93:94:8F:28:8F:5E:43:7C:26:3A:6F:70:11:17:1C:73:3E:59:2C:B6,18E18E11B44754874762BBCBD37DD4AC,2,sha1WithRSAEncryption,rsaEncryption,CA:C1:AE:04:A6:26:F3:EF:A5:69:93:0A:8F:F7:2C:77:46:42:27:B9:47:C4:3E:C0:30:6C:45:E8:53:A7:C3:80,EC:35:E1:ED:8E:8A:1F:E0:F6:D9:9E:1D:61:14:F0:A1:A9:7F:18:F0:C6:D8:9F:F1:3F:5C:54:F9:5A:83:F5:B8:30:C2:DE:09:91:EB:20:9E:FD:96:75:05:9A:B2:53:80:AA:9C:A2:38:93:29:CC:96:69:8D:C1:39:CA:56:02:E7,36:05:6A:6A:7A:79:FD:22:40:07:FA:92:EA:3C:FA:94,0,0,Communications
3/25/2018 8:30,103.63.213.139,3389,no-ptr.ehost.vn,rdp,,135920,VN,HA NOI,HANOI,CredSSP_Enforced,2048,WIN-UBA4IKKD22P,WIN-UBA4IKKD22P,1/3/2018 8:00,7/5/2018 8:00,FF:86:90:10:E7:1D:D0:CF:1C:AE:30:90:CF:9A:BA:41:58:1D:4A:90,58572DE915E072B94954A7AC67321355,2,sha1WithRSAEncryption,rsaEncryption,51:60:96:B4:F4:C2:15:FA:7A:46:3D:05:27:45:58:A3:2D:9D:6D:DB:1E:E3:E9:B5:E2:5E:72:AD:BB:59:51:C7,31:30:5E:9C:5A:09:FE:B6:4B:83:8A:2A:70:3E:93:11:46:7B:0D:1D:43:08:1C:C7:42:FA:0A:1F:CA:87:26:57:7C:12:1F:EA:DE:92:CF:A2:6D:8D:90:F9:96:4E:BF:F5:46:21:4A:1E:C8:99:70:3F:4E:41:CE:FE:40:F3:E4:F3,01:2E:E8:47:70:44:FA:F6:4D:CC:94:1E:CC:82:75:A9,0,0,Communications
3/25/2018 8:30,42.115.68.9,3389,,rdp,,131178,VN,HA NOI,HANOI,RDP,2048,WIN-V9U4N406DP4,WIN-V9U4N406DP4,2/22/2018 2:05,8/24/2018 2:05,71:8C:DC:0B:93:AA:78:1E:2C:CE:BF:54:E4:78:93:F7:FE:37:3F:8E,1E00D5A8267A2A8541F1AEC77A167108,2,sha1WithRSAEncryption,rsaEncryption,9F:78:40:F9:4F:2B:01:8B:13:D7:99:DD:C5:53:23:90:C1:10:DE:D4:76:E7:3E:AA:09:92:FF:99:29:3E:70:DE,9F:D5:CD:44:FC:F2:7C:55:3A:C6:15:B1:D4:05:6B:72:B1:A6:BA:62:D2:EE:38:90:16:15:BE:1B:D7:89:7E:33:39:B0:A0:5F:E5:1B:17:F0:19:D8:26:B7:48:90:B2:8F:19:9F:EC:2F:1B:2C:ED:9F:E5:86:C9:5C:1F:00:B9:E0,6E:B2:49:DE:B6:AC:8D:99:9E:C5:40:60:8B:A1:7B:DA,0,0,Communications
3/25/2018 8:30,103.89.90.110,3389,,rdp,,135905,VN,HA NOI,HANOI,CredSSP_Enforced,2048,WIN-67FNMQRVGI3,WIN-67FNMQRVGI3,12/24/2017 23:12,6/25/2018 23:12,57:9A:C5:FE:14:59:02:73:41:A8:81:2D:D8:CF:0B:18:4A:BD:F4:B1,7403EB01D86FFE92428C14348B97F28E,2,sha1WithRSAEncryption,rsaEncryption,76:BA:9C:63:4F:0A:F4:77:C1:2C:03:FA:58:3D:E6:F4:3B:B5:82:3D:9E:89:F2:03:F3:05:BC:79:18:8D:05:DB,36:E8:6A:65:56:8A:36:4A:07:A2:73:B9:CC:28:F0:61:E4:3B:7F:18:81:8C:A1:A6:2D:AD:B7:1F:00:D6:C7:14:59:44:CB:52:39:93:64:7A:78:F6:66:67:6A:E4:75:15:62:EE:D9:AE:65:5A:C3:29:68:1C:AD:8A:7C:92:45:2C,B1:2F:2A:99:29:A7:92:F2:23:48:FD:32:B9:89:C4:F5,0,0,Communications
3/25/2018 8:30,123.30.212.107,3389,static.vnpt.vn,rdp,,45899,VN,HA NOI,HANOI,RDP,2048,WIN-FC6INDHAP7J,WIN-FC6INDHAP7J,11/13/2017 22:10,5/15/2018 22:10,87:0F:86:3C:DE:AA:FC:73:6D:9F:53:67:1A:B1:9E:FD:F3:5E:CB:46,31478BEA7DBD518F42C5A7FE1B43B505,2,sha1WithRSAEncryption,rsaEncryption,88:18:E2:35:80:C1:52:29:20:83:A2:73:7B:FA:61:5F:34:D5:B1:9B:91:19:D6:C3:F6:D1:33:79:EA:97:64:03,0D:E7:D8:4C:8B:51:69:33:07:14:3A:06:88:46:26:FA:86:80:E1:84:E5:68:C7:1F:53:E4:5D:DF:D2:60:62:6B:27:29:18:18:D2:6F:3F:06:4A:6C:24:6E:C7:0C:AD:36:10:EC:83:4D:AA:40:D0:D6:F1:DB:62:A0:C3:F0:97:36,85:2E:BE:77:33:2A:6C:7C:28:F6:A5:13:4C:8D:40:66,0,0,Communications
3/25/2018 8:30,103.28.37.221,3389,,rdp,,131353,VN,HA NOI,HANOI,RDP,2048,WIN-6F5AAA5G978,WIN-6F5AAA5G978,3/21/2018 10:22,9/20/2018 10:22,B4:18:B2:6E:06:C1:AF:22:22:67:70:50:BE:A2:F3:AC:F2:F2:75:0B,03C1149E38EFE7AE4A37435116D8F5BF,2,sha1WithRSAEncryption,rsaEncryption,42:02:EF:43:2C:1C:88:18:57:42:47:E4:E6:4F:17:15:D2:B2:89:76:D6:2B:B0:72:17:CF:96:57:8B:EC:5A:81,4D:AE:80:9C:6E:13:62:99:51:74:EA:8D:EC:4B:BB:36:78:2E:7B:D9:2B:33:FC:B7:10:7B:7A:E4:FF:EF:B3:FB:96:2F:D3:AB:E9:60:4E:57:B3:0E:4E:56:7B:78:67:95:D4:73:DA:1F:6B:4D:84:6D:4A:70:B2:05:3D:AC:33:B7,DE:3C:51:88:64:24:62:88:9B:DA:78:2A:32:A9:D8:8C,0,0,Communications
3/25/2018 8:30,113.160.72.126,3389,static.vnpt.vn,rdp,,45899,VN,HA NOI,HANOI,RDP,2048,admin-PC,admin-PC,3/7/2018 7:38,9/6/2018 7:38,4F:94:B0:C0:BE:98:E2:8D:56:6B:09:D8:7E:5A:83:C6:02:77:4C:89,-6AAE5F46B37274B81C57FA04F57679,2,sha1WithRSAEncryption,rsaEncryption,CB:85:F3:A7:C3:21:30:F3:69:F9:06:54:73:CE:37:AD:FE:97:4E:A3:65:CD:52:20:2A:ED:39:BB:57:7D:C8:B8,CA:F9:4F:EC:DE:96:15:7B:CC:9A:30:5F:AB:7D:A6:80:E3:32:C0:C9:E4:D3:39:02:EA:60:C1:CD:06:FA:4D:93:E1:87:84:5C:A2:46:81:77:DB:C4:F2:7F:74:58:A2:73:A3:A5:6B:06:A0:53:46:0F:C7:73:E6:EF:0F:6A:53:30,CE:E8:C6:02:92:C6:77:C1:CB:75:78:8F:01:6E:A7:85,0,0,Communications
