timestamp,ip,protocol,port,hostname,tag,asn,geo,region,city,naics,sic,size,configuration_naming_context,current_time,default_naming_context,dns_host_name,domain_controller_functionality,domain_functionality,ds_service_name,forest_functionality,highest_committed_usn,is_global_catalog_ready,is_synchronized,ldap_service_name,naming_contexts,root_domain_naming_context,schema_naming_context,server_name,subschema_subentry,supported_capabilities,supported_control,supported_ldap_policies,supported_ldap_version,supported_sasl_mechanisms
3/24/2018 5:33,123.25.121.73,udp,389,static.vdc.vn,ldap,45899,VN,BAC NINH,BAC NINH,0,0,2867,"CN=Configuration,DC=falcon,DC=org",20180324053352.0Z,"DC=falcon,DC=org",FALCON.falcon.org,6,6,"CN=Configuration,DC=falcon,DC=org",6,177616,TRUE,TRUE,falcon.org:falcon$@FALCON.ORG,"DC=falcon,DC=org|CN=Configuration,DC=falcon,DC=org|CN=Schema,CN=Configuration,DC=falcon,DC=org|DC=DomainDnsZones,DC=falcon,DC=org|DC=ForestDnsZones,DC=falcon,DC=org","DC=falcon,DC=org","CN=Schema,CN=Configuration,DC=falcon,DC=org","CN=FALCON,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=falcon,DC=org","CN=Aggregate,CN=Schema,CN=Configuration,DC=falcon,DC=org",1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080|1.2.840.113556.1.4.2237,1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066|1.2.840.113556.1.4.2090|1.2.840.113556.1.4.2205|1.2.840.113556.1.4.2204|1.2.840.113556.1.4.2206|1.2.840.113556.1.4.2211|1.2.840.113556.1.4.2239|1.2.840.113556.1.4.2255|1.2.840.113556.1.4.2256,MaxPoolThreads|MaxPercentDirSyncRequests|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxBatchReturnMessages|MaxQueryDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|MaxValRangeTransitive|ThreadMemoryLimit|SystemMemoryLimitPercent,3|2,GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5
3/24/2018 5:34,115.79.214.178,udp,389,adsl.viettel.vn,ldap,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,2819,"CN=Configuration,DC=NKVHCMC,DC=COM",20180324051547.0Z,"DC=NKVHCMC,DC=COM",FILESERVER-HCMC.NKVHCMC.COM,5,5,"CN=Configuration,DC=NKVHCMC,DC=COM",5,4781921,TRUE,TRUE,NKVHCMC.COM:fileserver-hcmc$@NKVHCMC.COM,"DC=NKVHCMC,DC=COM|CN=Configuration,DC=NKVHCMC,DC=COM|CN=Schema,CN=Configuration,DC=NKVHCMC,DC=COM|DC=DomainDnsZones,DC=NKVHCMC,DC=COM|DC=ForestDnsZones,DC=NKVHCMC,DC=COM","DC=NKVHCMC,DC=COM","CN=Schema,CN=Configuration,DC=NKVHCMC,DC=COM","CN=FILESERVER-HCMC,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=NKVHCMC,DC=COM","CN=Aggregate,CN=Schema,CN=Configuration,DC=NKVHCMC,DC=COM",1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080|1.2.840.113556.1.4.2237,1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066|1.2.840.113556.1.4.2090|1.2.840.113556.1.4.2205|1.2.840.113556.1.4.2204|1.2.840.113556.1.4.2206|1.2.840.113556.1.4.2211|1.2.840.113556.1.4.2239,MaxPoolThreads|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxBatchReturnMessages|MaxQueryDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|ThreadMemoryLimit|SystemMemoryLimitPercent,3|2,GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5
3/24/2018 5:35,210.245.22.36,udp,389,host-22-xx.hcm.fpt.vn,ldap,18403,VN,DONG NAI,BIEN HOA,518111,737401,3032,"CN=Configuration,DC=unilever,DC=com,DC=vn",20180324053548.0Z,"DC=unilever,DC=com,DC=vn",mailgw01.unilever.com.vn,7,7,"CN=Configuration,DC=unilever,DC=com,DC=vn",7,2385265,TRUE,TRUE,unilever.com.vn:mailgw01$@UNILEVER.COM.VN,"DC=unilever,DC=com,DC=vn|CN=Configuration,DC=unilever,DC=com,DC=vn|CN=Schema,CN=Configuration,DC=unilever,DC=com,DC=vn|DC=DomainDnsZones,DC=unilever,DC=com,DC=vn|DC=ForestDnsZones,DC=unilever,DC=com,DC=vn","DC=unilever,DC=com,DC=vn","CN=Schema,CN=Configuration,DC=unilever,DC=com,DC=vn","CN=MAILGW01,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=unilever,DC=com,DC=vn","CN=Aggregate,CN=Schema,CN=Configuration,DC=unilever,DC=com,DC=vn",1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080|1.2.840.113556.1.4.2237,1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066|1.2.840.113556.1.4.2090|1.2.840.113556.1.4.2205|1.2.840.113556.1.4.2204|1.2.840.113556.1.4.2206|1.2.840.113556.1.4.2211|1.2.840.113556.1.4.2239|1.2.840.113556.1.4.2255|1.2.840.113556.1.4.2256|1.2.840.113556.1.4.2309,MaxPoolThreads|MaxPercentDirSyncRequests|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxBatchReturnMessages|MaxQueryDuration|MaxDirSyncDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|MaxValRangeTransitive|ThreadMemoryLimit|SystemMemoryLimitPercent,3|2,GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5
3/24/2018 5:36,14.242.191.68,udp,389,static.vnpt.vn,ldap,45899,VN,HA NOI,HANOI,0,0,2945,"CN=Configuration,DC=NSTRAVINH,DC=COM",20180324053602.0Z,"DC=NSTRAVINH,DC=COM",TTNH-NSTRAVINH.NSTRAVINH.COM,6,4,"CN=Configuration,DC=NSTRAVINH,DC=COM",4,1995299,TRUE,TRUE,NSTRAVINH.COM:ttnh-nstravinh$@NSTRAVINH.COM,"DC=NSTRAVINH,DC=COM|CN=Configuration,DC=NSTRAVINH,DC=COM|CN=Schema,CN=Configuration,DC=NSTRAVINH,DC=COM|DC=DomainDnsZones,DC=NSTRAVINH,DC=COM|DC=ForestDnsZones,DC=NSTRAVINH,DC=COM","DC=NSTRAVINH,DC=COM","CN=Schema,CN=Configuration,DC=NSTRAVINH,DC=COM","CN=TTNH-NSTRAVINH,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=NSTRAVINH,DC=COM","CN=Aggregate,CN=Schema,CN=Configuration,DC=NSTRAVINH,DC=COM",1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080|1.2.840.113556.1.4.2237,1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066|1.2.840.113556.1.4.2090|1.2.840.113556.1.4.2205|1.2.840.113556.1.4.2204|1.2.840.113556.1.4.2206|1.2.840.113556.1.4.2211|1.2.840.113556.1.4.2239|1.2.840.113556.1.4.2255|1.2.840.113556.1.4.2256,MaxPoolThreads|MaxPercentDirSyncRequests|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxBatchReturnMessages|MaxQueryDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|MaxValRangeTransitive|ThreadMemoryLimit|SystemMemoryLimitPercent,3|2,GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5
3/24/2018 5:36,103.199.17.58,udp,389,ns1.greencloudvps.com,ldap,63734,VN,HA NOI,HANOI,0,0,2961,"CN=Configuration,DC=greencloudvps,DC=com",20180324053643.0Z,"DC=greencloudvps,DC=com",ns1.greencloudvps.com,6,6,"CN=Configuration,DC=greencloudvps,DC=com",6,2496533,TRUE,TRUE,greencloudvps.com:ns1$@GREENCLOUDVPS.COM,"DC=greencloudvps,DC=com|CN=Configuration,DC=greencloudvps,DC=com|CN=Schema,CN=Configuration,DC=greencloudvps,DC=com|DC=ForestDnsZones,DC=greencloudvps,DC=com|DC=DomainDnsZones,DC=greencloudvps,DC=com","DC=greencloudvps,DC=com","CN=Schema,CN=Configuration,DC=greencloudvps,DC=com","CN=NS1,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=greencloudvps,DC=com","CN=Aggregate,CN=Schema,CN=Configuration,DC=greencloudvps,DC=com",1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080|1.2.840.113556.1.4.2237,1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066|1.2.840.113556.1.4.2090|1.2.840.113556.1.4.2205|1.2.840.113556.1.4.2204|1.2.840.113556.1.4.2206|1.2.840.113556.1.4.2211|1.2.840.113556.1.4.2239|1.2.840.113556.1.4.2255|1.2.840.113556.1.4.2256,MaxPoolThreads|MaxPercentDirSyncRequests|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxBatchReturnMessages|MaxQueryDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|MaxValRangeTransitive|ThreadMemoryLimit|SystemMemoryLimitPercent,3|2,GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5
3/24/2018 5:36,125.235.8.139,udp,389,125.235.8.139.adsl.viettel.vn,ldap,7552,VN,HA NOI,HANOI,0,0,2922,"CN=Configuration,DC=itchubt,DC=local",20180324052908.0Z,"DC=itchubt,DC=local",SERVERTT.itchubt.local,6,6,"CN=Configuration,DC=itchubt,DC=local",6,39658561,TRUE,TRUE,itchubt.local:servertt$@ITCHUBT.LOCAL,"DC=itchubt,DC=local|CN=Configuration,DC=itchubt,DC=local|CN=Schema,CN=Configuration,DC=itchubt,DC=local|DC=DomainDnsZones,DC=itchubt,DC=local|DC=ForestDnsZones,DC=itchubt,DC=local","DC=itchubt,DC=local","CN=Schema,CN=Configuration,DC=itchubt,DC=local","CN=SERVERTT,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=itchubt,DC=local","CN=Aggregate,CN=Schema,CN=Configuration,DC=itchubt,DC=local",1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080|1.2.840.113556.1.4.2237,1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066|1.2.840.113556.1.4.2090|1.2.840.113556.1.4.2205|1.2.840.113556.1.4.2204|1.2.840.113556.1.4.2206|1.2.840.113556.1.4.2211|1.2.840.113556.1.4.2239|1.2.840.113556.1.4.2255|1.2.840.113556.1.4.2256,MaxPoolThreads|MaxPercentDirSyncRequests|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxBatchReturnMessages|MaxQueryDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|MaxValRangeTransitive|ThreadMemoryLimit|SystemMemoryLimitPercent,3|2,GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5
3/24/2018 5:40,123.30.240.6,udp,389,static.vnpt.vn,ldap,45899,VN,HA NOI,HANOI,0,0,3110,"CN=Configuration,DC=splus-software,DC=com,DC=vn",20180324054355.0Z,"DC=splus-software,DC=com,DC=vn",WIN-E9J14H76VK4.splus-software.com.vn,6,6,"CN=Configuration,DC=splus-software,DC=com,DC=vn",6,11416608,TRUE,TRUE,splus-software.com.vn:win-e9j14h76vk4$@SPLUS-SOFTWARE.COM.VN,"DC=splus-software,DC=com,DC=vn|CN=Configuration,DC=splus-software,DC=com,DC=vn|CN=Schema,CN=Configuration,DC=splus-software,DC=com,DC=vn|DC=DomainDnsZones,DC=splus-software,DC=com,DC=vn|DC=ForestDnsZones,DC=splus-software,DC=com,DC=vn","DC=splus-software,DC=com,DC=vn","CN=Schema,CN=Configuration,DC=splus-software,DC=com,DC=vn","CN=WIN-E9J14H76VK4,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=splus-software,DC=com,DC=vn","CN=Aggregate,CN=Schema,CN=Configuration,DC=splus-software,DC=com,DC=vn",1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080|1.2.840.113556.1.4.2237,1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066|1.2.840.113556.1.4.2090|1.2.840.113556.1.4.2205|1.2.840.113556.1.4.2204|1.2.840.113556.1.4.2206|1.2.840.113556.1.4.2211|1.2.840.113556.1.4.2239|1.2.840.113556.1.4.2255|1.2.840.113556.1.4.2256,MaxPoolThreads|MaxPercentDirSyncRequests|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxBatchReturnMessages|MaxQueryDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|MaxValRangeTransitive|ThreadMemoryLimit|SystemMemoryLimitPercent,3|2,GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5
3/24/2018 5:41,123.30.236.8,udp,389,static.vnpt.vn,ldap,45899,VN,HA NOI,HANOI,0,0,2583,"CN=Configuration,DC=vdconline,DC=vn",20180324054136.0Z,"DC=vdconline,DC=vn",Win2k8R2.vdconline.vn,4,4,"CN=Configuration,DC=vdconline,DC=vn",4,17141198,TRUE,TRUE,vdconline.vn:win2k8r2$@VDCONLINE.VN,"DC=vdconline,DC=vn|CN=Configuration,DC=vdconline,DC=vn|CN=Schema,CN=Configuration,DC=vdconline,DC=vn|DC=DomainDnsZones,DC=vdconline,DC=vn|DC=ForestDnsZones,DC=vdconline,DC=vn","DC=vdconline,DC=vn","CN=Schema,CN=Configuration,DC=vdconline,DC=vn","CN=WIN2K8R2,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=vdconline,DC=vn","CN=Aggregate,CN=Schema,CN=Configuration,DC=vdconline,DC=vn",1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080,1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065,MaxPoolThreads|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxQueryDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|ThreadMemoryLimit|SystemMemoryLimitPercent,3|2,GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5
3/24/2018 5:41,124.158.7.12,udp,389,,ldap,38732,VN,HA NOI,HANOI,0,0,2731,"CN=Configuration,DC=vpn,DC=nhanvuong,DC=vn",20180324054056.0Z,"DC=vpn,DC=nhanvuong,DC=vn",WIN-JJ1BR1D52BQ.vpn.nhanvuong.vn,4,4,"CN=Configuration,DC=vpn,DC=nhanvuong,DC=vn",4,2096098,TRUE,TRUE,vpn.nhanvuong.vn:win-jj1br1d52bq$@VPN.NHANVUONG.VN,"DC=vpn,DC=nhanvuong,DC=vn|CN=Configuration,DC=vpn,DC=nhanvuong,DC=vn|CN=Schema,CN=Configuration,DC=vpn,DC=nhanvuong,DC=vn|DC=DomainDnsZones,DC=vpn,DC=nhanvuong,DC=vn|DC=ForestDnsZones,DC=vpn,DC=nhanvuong,DC=vn","DC=vpn,DC=nhanvuong,DC=vn","CN=Schema,CN=Configuration,DC=vpn,DC=nhanvuong,DC=vn","CN=WIN-JJ1BR1D52BQ,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=vpn,DC=nhanvuong,DC=vn","CN=Aggregate,CN=Schema,CN=Configuration,DC=vpn,DC=nhanvuong,DC=vn",1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080,1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066,MaxPoolThreads|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxQueryDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|ThreadMemoryLimit|SystemMemoryLimitPercent,3|2,GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5
3/24/2018 5:43,118.70.183.64,udp,389,,ldap,18403,VN,HA NOI,HANOI,518111,737401,2792,"CN=Configuration,DC=ducgiang,DC=vn",20180324053949.0Z,"DC=ducgiang,DC=vn",SERVERDG.ducgiang.vn,5,5,"CN=Configuration,DC=ducgiang,DC=vn",5,11495007,TRUE,TRUE,ducgiang.vn:serverdg$@DUCGIANG.VN,"DC=ducgiang,DC=vn|CN=Configuration,DC=ducgiang,DC=vn|CN=Schema,CN=Configuration,DC=ducgiang,DC=vn|DC=DomainDnsZones,DC=ducgiang,DC=vn|DC=ForestDnsZones,DC=ducgiang,DC=vn","DC=ducgiang,DC=vn","CN=Schema,CN=Configuration,DC=ducgiang,DC=vn","CN=SERVERDG,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=ducgiang,DC=vn","CN=Aggregate,CN=Schema,CN=Configuration,DC=ducgiang,DC=vn",1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080|1.2.840.113556.1.4.2237,1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066|1.2.840.113556.1.4.2090|1.2.840.113556.1.4.2205|1.2.840.113556.1.4.2204|1.2.840.113556.1.4.2206|1.2.840.113556.1.4.2211|1.2.840.113556.1.4.2239,MaxPoolThreads|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxBatchReturnMessages|MaxQueryDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|ThreadMemoryLimit|SystemMemoryLimitPercent,3|2,GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5
