timestamp,ip,protocol,port,hostname,tag,header,asn,geo,region,city,systime,cache_control,location,server,search_target,unique_service_name,host,nts,nt,naics,sic,sector
3/25/2018 7:12,116.118.72.205,udp,1900,,ssdp,HTTP/1.1 200 OK,7602,VN,HO CHI MINH,THANH PHO HO CHI MINH,,max-age=1800,http://192.168.1.1:5431/dyndev/uuid:0000e0d8-20a0-00e0-20a0-4888002808e0,Custom/1.0 UPnP/1.0 Proc/Ver,upnp:rootdevice,uuid:0000e0d8-20a0-00e0-20a0-4888002808e0::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:12,113.175.63.110,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,,max-age=120,http://192.168.1.1:65535/rootDesc.xml,Linux/2.4.22-1.2115.nptl UPnP/1.0 miniupnpd/1.0,upnp:rootdevice,uuid:11111111-1111-1111-1111-111111111111::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:12,14.172.13.144,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,,max-age=1800,http://192.168.1.1:5431/dyndev/uuid:c83a353f-8c90-908c-3f35-3ac83a3f900000,Custom/1.0 UPnP/1.0 Proc/Ver,upnp:rootdevice,uuid:c83a353f-8c90-908c-3f35-3ac83a3f900000::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:12,14.166.79.211,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HAI PHONG,HAI PHONG,"Tue, 11 Dec 2007 09:13:18 GMT",max-age=1800,http://192.168.1.88:49152/description.xml,"Linux/2.6.5-it0, UPnP/1.0, Intel SDK for UPnP devices /1.2",upnp:rootdevice,uuid:{59765E24-0C12-4d20-BsdsEE-71578AE02CB9}_e0:61:b2:11:c0:31::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:12,113.184.226.218,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,BINH DINH,QUI NHON,,max-age=1800,http://192.168.1.1:5431/dyndev/uuid:c83a355d-a020-20a0-5d35-3ac83a5d200000,Custom/1.0 UPnP/1.0 Proc/Ver,upnp:rootdevice,uuid:c83a355d-a020-20a0-5d35-3ac83a5d200000::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:12,117.3.139.131,udp,1900,,ssdp,HTTP/1.1 200 OK,7552,VN,DA NANG,DA NANG,,max-age=120,http://192.168.11.1:40053/etc/linuxigd/gatedesc.xml,Net-OS 5.xx UPnP/1.0,upnp:rootdevice,uuid:fc4ec57e-b051-11db-88f8-0060085db3f6::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:12,14.228.18.204,udp,42006,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,NGHE AN,VINH,"Sun, 25 Mar 2018 14:14:47 GMT",max-age=3600,http://192.168.1.3:49152/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2020F-I-1_0-754351169::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:12,113.184.213.194,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,,max-age=1800,http://192.168.1.1:5431/dyndev/uuid:c83a353f-9ad0-d09a-3f35-3ac83a3fd00000,Custom/1.0 UPnP/1.0 Proc/Ver,upnp:rootdevice,uuid:c83a353f-9ad0-d09a-3f35-3ac83a3fd00000::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:12,123.25.139.101,udp,43496,static.vdc.vn,ssdp,HTTP/1.1 200 OK,45899,VN,CAN THO,CAN THO,"Sun, 25 Mar 2018 14:09:33 GMT",max-age=3600,http://192.168.1.201:49152/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2420F-IW-1_0-781597387::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:13,14.188.66.217,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,"Tue, 11 Dec 2007 09:13:18 GMT",max-age=1800,http://192.168.2.200:49152/description.xml,"Linux/2.6.5-it0, UPnP/1.0, Intel SDK for UPnP devices /1.2",upnp:rootdevice,uuid:{59765E24-0C12-4d20-BsdsEE-71578AE02CB9}_e0:61:b2:3f:03:5c::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:13,113.190.200.16,udp,53671,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 14:00:01 GMT",max-age=3600,http://192.168.1.125:49152/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2420F-IW-1_0-695368616::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:13,14.226.236.89,udp,60401,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,"Sun, 25 Mar 2018 14:13:11 GMT",max-age=3600,http://192.168.1.64:49152/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2120F-IWS-1_0-741993467::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:13,42.113.171.176,udp,1900,,ssdp,HTTP/1.1 200 OK,18403,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 07:13:11 GMT",max-age=1800,http://192.168.1.1:49152/gatedesc.xml,"Linux/2.6.32.11, UPnP/1.0, Portable SDK for UPnP devices/1.6.6",upnp:rootdevice,uuid:75802409-bccb-40e7-8e6c-fa095ecce13e::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:13,58.187.190.6,udp,1900,,ssdp,HTTP/1.1 200 OK,18403,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 07:13:09 GMT",max-age=1800,http://192.168.1.1:49152/gatedesc.xml,"Linux/2.6.32.11, UPnP/1.0, Portable SDK for UPnP devices/1.6.6",upnp:rootdevice,uuid:75802409-bccb-40e7-8e6c-fa095ecce13e::upnp:rootdevice,,,,518111,737401,Communications
3/25/2018 7:13,117.1.147.186,udp,52732,localhost,ssdp,HTTP/1.1 200 OK,7552,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 14:15:01 GMT",max-age=3600,http://192.168.1.64:49152/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2020F-I-1_0-830351050::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:13,171.229.195.97,udp,1900,,ssdp,HTTP/1.1 200 OK,7552,VN,HA NOI,HANOI,,max-age=1800,http://192.168.1.1:52881/simplecfg.xml,OS 1.0 UPnP/1.0 Realtek/V1.0,upnp:rootdevice,uuid:63041253-1019-2006-1228-000000000000::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:13,123.19.210.68,udp,39179,,ssdp,HTTP/1.1 200 OK,45899,VN,QUANG NAM,HOI AN,"Sun, 25 Mar 2018 07:13:42 GMT",max-age=100,http://192.168.1.100:49153/upnp_notify.xml,"Linux/3.10.0, UPnP/1.0, Portable SDK for UPnP devices/1.6.6",upnp:rootdevice,uuid:fd598b0c-1dd1-11b2-ac39-d1aa2d3e2175::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:13,183.80.5.31,udp,1900,,ssdp,HTTP/1.1 200 OK,18403,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 07:13:49 GMT",max-age=1800,http://192.168.1.1:49152/gatedesc.xml,"Linux/2.6.32.11, UPnP/1.0, Portable SDK for UPnP devices/1.6.6",upnp:rootdevice,uuid:75802409-bccb-40e7-8e6c-fa095ecce13e::upnp:rootdevice,,,,518111,737401,Communications
3/25/2018 7:13,113.174.21.40,udp,51892,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,CAN THO,CAN THO,"Sun, 25 Mar 2018 14:14:33 GMT",max-age=3600,http://192.168.1.160:49153/upnpdevicedesc.xml,"Linux/3.10.73+, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2135FWD-I-1_0-793974134::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:13,113.189.153.48,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,,max-age=1800,http://192.168.1.1:5431/dyndev/uuid:0000e0d8-20a0-00e0-20a0-4888002808e0,Custom/1.0 UPnP/1.0 Proc/Ver,upnp:rootdevice,uuid:0000e0d8-20a0-00e0-20a0-4888002808e0::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:13,116.100.127.220,udp,52750,,ssdp,HTTP/1.1 200 OK,24086,VN,CAN THO,CAN THO,"Sun, 25 Mar 2018 14:17:02 GMT",max-age=3600,http://192.168.0.235:49152/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD1201D-I3-1_0-726752158::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:13,113.165.253.81,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,,max-age=1800,http://192.168.1.1:5431/dyndev/uuid:0000e0d8-20a0-00e0-20a0-4888002808e0,Custom/1.0 UPnP/1.0 Proc/Ver,upnp:rootdevice,uuid:0000e0d8-20a0-00e0-20a0-4888002808e0::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:13,14.242.143.158,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,CA MAU,CA MAU,"Tue, 11 Dec 2007 09:13:18 GMT",max-age=1800,http://192.168.1.88:49152/description.xml,"Linux/2.6.5-it0, UPnP/1.0, Intel SDK for UPnP devices /1.2",upnp:rootdevice,uuid:{59765E24-0C12-4d20-BsdsEE-71578AE02CB9}_e0:61:b2:20:8e:94::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:13,115.76.113.172,udp,1900,adsl.viettel.vn,ssdp,HTTP/1.1 200 OK,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,,max-age=1800,http://192.168.1.1:52881/simplecfg.xml,OS 1.0 UPnP/1.0 Realtek/V1.0,upnp:rootdevice,uuid:63041253-1019-2006-1228-000000000000::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:13,113.161.38.120,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,,max-age=120,http://192.168.1.1:35510/etc/linuxigd/gatedesc.xml,Net-OS 5.xx UPnP/1.0,upnp:rootdevice,uuid:fc4ec57e-b051-11db-88f8-0060085db3f6::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:13,221.132.47.219,udp,1901,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 14:13:58 GMT",max-age=100,http://192.168.1.1:1900/igd.xml,ipos/7.0  UPnP/1.0 ADSL2+ Modem Router TD-8840T/4.0,upnp:rootdevice,uuid:060b7353-fca6-4070-85f4-1fbfb9add62c::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:14,171.242.83.72,udp,1900,,ssdp,HTTP/1.1 200 OK,7552,VN,HA NOI,HANOI,"Tue, 11 Dec 2007 09:13:18 GMT",max-age=1800,http://192.168.1.186:49152/description.xml,"Linux/2.6.5-it0, UPnP/1.0, Intel SDK for UPnP devices /1.2",upnp:rootdevice,uuid:{59765E24-0C12-4d20-BsdsEE-71578AE02CB9}_e0:61:b2:45:8f:b9::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:14,14.169.84.91,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,"Thu, 30 Jun 2016 05:34:51 GMT",max-age=120,http://192.168.1.10:1900/nobody/Mediadesc_0.xml,Linux/2.x UPnP/1.0 Avtech/1.0,upnp:rootdevice,uuid:upnp-surveillance-1_0-000E5330B64B::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:14,113.167.144.44,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,,max-age=1800,http://192.168.1.1:5431/dyndev/uuid:c83a355d-cd90-90cd-5d35-3ac83a5d900000,Custom/1.0 UPnP/1.0 Proc/Ver,upnp:rootdevice,uuid:c83a355d-cd90-90cd-5d35-3ac83a5d900000::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:14,222.253.179.129,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,LAM DONG,DA LAT,,max-age=1800,http://192.168.1.1:5431/dyndev/uuid:c83a3540-07b0-b007-4035-3ac83a40b00000,Custom/1.0 UPnP/1.0 Proc/Ver,upnp:rootdevice,uuid:c83a3540-07b0-b007-4035-3ac83a40b00000::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:14,14.160.39.114,udp,56740,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 14:01:07 GMT",max-age=3600,http://192.168.1.3:49152/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2120F-IWS-1_0-653185179::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:14,222.254.250.156,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,BINH DUONG,THU DAU MOT,,max-age=1800,http://192.168.1.1:5431/dyndev/uuid:0000e0d8-20a0-00e0-20a0-4888002808e0,Custom/1.0 UPnP/1.0 Proc/Ver,upnp:rootdevice,uuid:0000e0d8-20a0-00e0-20a0-4888002808e0::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:14,14.182.231.58,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,"Tue, 11 Dec 2007 09:13:18 GMT",max-age=1800,http://192.168.1.88:49152/description.xml,"Linux/2.6.5-it0, UPnP/1.0, Intel SDK for UPnP devices /1.2",upnp:rootdevice,uuid:{59765E24-0C12-4d20-BsdsEE-71578AE02CB9}_e0:61:b2:41:46:7e::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:14,14.165.161.205,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,"Tue, 11 Dec 2007 09:13:18 GMT",max-age=1800,http://192.168.1.50:49152/description.xml,"Linux/2.6.5-it0, UPnP/1.0, Intel SDK for UPnP devices /1.2",upnp:rootdevice,uuid:{59765E24-0C12-4d20-BsdsEE-71578AE02CB9}_e0:61:b2:19:a9:c7::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:14,116.107.11.170,udp,1900,,ssdp,HTTP/1.1 200 OK,7552,VN,HA NOI,HANOI,,max-age=1800,http://192.168.1.1:52881/simplecfg.xml,OS 1.0 UPnP/1.0 Realtek/V1.0,upnp:rootdevice,uuid:63041253-1019-2006-1228-000000000000::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:14,183.80.221.119,udp,1900,,ssdp,HTTP/1.1 200 OK,18403,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 07:14:31 GMT",max-age=1800,http://192.168.1.1:49152/gatedesc.xml,"Linux/2.6.32.11, UPnP/1.0, Portable SDK for UPnP devices/1.6.6",upnp:rootdevice,uuid:75802409-bccb-40e7-8e6c-fa095ecce13e::upnp:rootdevice,,,,518111,737401,Communications
3/25/2018 7:14,117.1.132.46,udp,33007,localhost,ssdp,HTTP/1.1 200 OK,7552,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 14:14:27 GMT",max-age=3600,http://192.168.1.122:49153/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2420F-IW-1_0-663932970::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:14,113.161.150.40,udp,36290,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,DONG NAI,BIEN HOA,"Sun, 25 Mar 2018 15:14:31 GMT",max-age=1801,http://192.168.11.1:49152/wps_device.xml,"Unspecified, UPnP/1.0, Unspecified",upnp:rootdevice,uuid:74b6f199-05fb-5a5b-a1d2-20185763aa2f::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:14,180.93.4.152,udp,1900,,ssdp,HTTP/1.1 200 OK,7602,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 07:14:32 GMT",max-age=1800,http://192.168.1.1:49152/gatedesc.xml,"Linux/2.6.32.11, UPnP/1.0, Portable SDK for UPnP devices/1.6.6",upnp:rootdevice,uuid:75802409-bccb-40e7-8e6c-fa095ecce13e::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:14,113.23.41.167,udp,1900,,ssdp,HTTP/1.1 200 OK,18403,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 07:14:36 GMT",max-age=1800,http://192.168.1.1:49152/gatedesc.xml,"Linux/2.6.32.11, UPnP/1.0, Portable SDK for UPnP devices/1.6.6",upnp:rootdevice,uuid:75802409-bccb-40e7-8e6c-fa095ecce13e::upnp:rootdevice,,,,518111,737401,Communications
3/25/2018 7:14,117.7.33.48,udp,1900,localhost,ssdp,HTTP/1.1 200 OK,7552,VN,HA NOI,HANOI,,max-age=1800,http://192.168.1.1:52881/simplecfg.xml,OS 1.0 UPnP/1.0 Realtek/V1.0,upnp:rootdevice,uuid:63041253-1019-2006-1228-000000000000::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:14,14.167.145.116,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,,max-age=120,http://192.168.1.1:65535/rootDesc.xml,Linux/2.4.22-1.2115.nptl UPnP/1.0 miniupnpd/1.0,upnp:rootdevice,uuid:11111111-1111-1111-1111-111111111111::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:14,14.231.191.1,udp,1900,,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,"Sat, 24 Mar 2018 14:14:43 GMT",max-age=1800,http://192.168.100.112:13537/description.xml,Embedded UPnP/1.0,upnp:rootdevice,uuid:6fb32d99-6064-5992-16ef-266eff65fa42::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:14,171.238.58.59,udp,1900,,ssdp,HTTP/1.1 200 OK,7552,VN,HAI PHONG,HAI PHONG,,max-age=1800,http://192.168.1.1:52881/simplecfg.xml,OS 1.0 UPnP/1.0 Realtek/V1.0,upnp:rootdevice,uuid:63041253-1019-2006-1228-000000000000::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:14,1.53.241.237,udp,50094,,ssdp,HTTP/1.1 200 OK,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,"Sun, 25 Mar 2018 14:14:09 GMT",max-age=3600,http://192.168.1.64:49152/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2120F-IWS-1_0-689582243::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:14,171.228.198.57,udp,53426,,ssdp,HTTP/1.1 200 OK,7552,VN,LAO CAI,LAO CAI,"Sun, 25 Mar 2018 14:16:17 GMT",max-age=3600,http://192.168.1.64:49152/upnpdevicedesc.xml,"Linux/2.6.38.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-HDS-PT7174IR-A-1_0-512813584::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:14,183.81.118.188,udp,51962,,ssdp,HTTP/1.1 200 OK,18403,VN,NGHE AN,VINH,"Sun, 25 Mar 2018 14:16:02 GMT",max-age=3600,http://192.168.1.200:49152/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2020F-I-1_0-141610143::upnp:rootdevice,,,,518111,737401,Communications
3/25/2018 7:14,14.186.24.21,udp,33220,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,"Sun, 25 Mar 2018 14:12:15 GMT",max-age=3600,http://192.168.100.160:49152/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-HDS-2420IRPW-1_0-139276491::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:14,115.77.53.35,udp,48751,adsl.viettel.vn,ssdp,HTTP/1.1 200 OK,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,"Sun, 25 Mar 2018 14:20:51 GMT",max-age=3600,http://192.168.1.200:49152/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2010F-I-1_0-618317331::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:14,113.180.54.238,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,"Tue, 11 Dec 2007 09:13:18 GMT",max-age=1800,http://192.168.1.88:49152/description.xml,"Linux/2.6.5-it0, UPnP/1.0, Intel SDK for UPnP devices /1.2",upnp:rootdevice,uuid:{59765E24-0C12-4d20-BsdsEE-71578AE02CB9}_e0:61:b2:17:ab:5d::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:15,27.72.19.169,udp,1900,,ssdp,HTTP/1.1 200 OK,7552,VN,HA NOI,HANOI,,max-age=1800,http://192.0.1.191:52881/simplecfg.xml,OS 1.0 UPnP/1.0 Realtek/V1.0,upnp:rootdevice,uuid:63041253-1019-2006-1228-000000000000::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:15,123.24.98.156,udp,3507,dynamic.vdc.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,"Sat, 08 Jan 2000 11:02:19 GMT",max-age=100,http://192.168.1.1:49152/description.xml,"Linux/2.6.21, UPnP/1.0, Portable SDK for UPnP devices/1.3.1",upnp:rootdevice,uuid:28802880-2880-1880-a880-00304fb1dd00::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:15,27.76.3.216,udp,44842,localhost,ssdp,HTTP/1.1 200 OK,7552,VN,NGHE AN,VINH,"Sun, 25 Mar 2018 14:13:22 GMT",max-age=3600,http://192.168.1.7:49154/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2020F-I-1_0-830350903::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:15,58.186.0.13,udp,1900,,ssdp,HTTP/1.1 200 OK,18403,VN,KHANH HOA,NHA TRANG,"Sun, 25 Mar 2018 07:15:19 GMT",max-age=1800,http://192.168.1.1:49152/gatedesc.xml,"Linux/2.6.32.11, UPnP/1.0, Portable SDK for UPnP devices/1.6.6",upnp:rootdevice,uuid:75802409-bccb-40e7-8e6c-fa095ecce13e::upnp:rootdevice,,,,518111,737401,Communications
3/25/2018 7:15,171.224.115.146,udp,1900,,ssdp,HTTP/1.1 200 OK,7552,VN,HA NOI,HANOI,"Tue, 11 Dec 2007 09:13:18 GMT",max-age=1800,http://192.168.1.80:49152/description.xml,"Linux/2.6.5-it0, UPnP/1.0, Intel SDK for UPnP devices /1.2",upnp:rootdevice,uuid:{59765E24-0C12-4d20-BsdsEE-71578AE02CB9}_e0:61:b2:07:21:f2::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:15,113.180.140.69,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,,max-age=1800,http://192.168.1.1:5431/dyndev/uuid:c83a3540-0238-3802-4035-3ac83a40380000,Custom/1.0 UPnP/1.0 Proc/Ver,upnp:rootdevice,uuid:c83a3540-0238-3802-4035-3ac83a40380000::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:15,14.164.103.114,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,,max-age=1800,http://192.168.1.1:5431/dyndev/uuid:c83a353f-a6a8-a8a6-3f35-3ac83a3fa80000,Custom/1.0 UPnP/1.0 Proc/Ver,upnp:rootdevice,uuid:c83a353f-a6a8-a8a6-3f35-3ac83a3fa80000::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:15,123.25.33.20,udp,46850,static.vdc.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 14:15:01 GMT",max-age=1800,http://192.168.1.123:80/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.4.7",upnp:rootdevice,uuid:48343337-3336-3236-3536-8CE74839B145::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:15,113.190.44.120,udp,3089,static.vnpt-hanoi.com.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,"Tue, 04 Jan 2000 02:50:32 GMT",max-age=100,http://192.168.1.1:49152/description.xml,"Linux/2.6.21, UPnP/1.0, Portable SDK for UPnP devices/1.3.1",upnp:rootdevice,uuid:28802880-2880-1880-a880-00304fb97288::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:15,27.73.111.182,udp,59756,localhost,ssdp,HTTP/1.1 200 OK,7552,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 14:16:33 GMT",max-age=3600,http://192.168.1.64:49152/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2120F-I-1_0-815558886::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:15,123.24.99.49,udp,3190,dynamic.vdc.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,"Sat, 08 Jan 2000 11:02:50 GMT",max-age=100,http://192.168.1.1:49152/description.xml,"Linux/2.6.21, UPnP/1.0, Portable SDK for UPnP devices/1.3.1",upnp:rootdevice,uuid:28802880-2880-1880-a880-00304fba4a30::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:15,58.187.151.251,udp,1900,,ssdp,HTTP/1.1 200 OK,18403,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 07:15:51 GMT",max-age=1800,http://192.168.1.1:49153/gatedesc.xml,"Linux/2.6.32.11, UPnP/1.0, Portable SDK for UPnP devices/1.6.6",upnp:rootdevice,uuid:75802409-bccb-40e7-8e6c-fa095ecce13e::upnp:rootdevice,,,,518111,737401,Communications
3/25/2018 7:15,123.28.140.68,udp,1900,localhost,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,,max-age=1800,http://192.168.1.1:5431/dyndev/uuid:0000e0d8-20a0-00e0-20a0-4888002808e0,Custom/1.0 UPnP/1.0 Proc/Ver,upnp:rootdevice,uuid:0000e0d8-20a0-00e0-20a0-4888002808e0::upnp:rootdevice,,,,0,0,Communications
