timestamp,ip,port,hostname,tag,handshake,asn,geo,region,city,rdp_protocol,cert_length,subject_common_name,issuer_common_name,cert_issue_date,cert_expiration_date,sha1_fingerprint,cert_serial_number,ssl_version,signature_algorithm,key_algorithm,sha256_fingerprint,sha512_fingerprint,md5_fingerprint,naics,sic,sector
3/24/2018 8:39,171.249.236.156,3389,,rdp,,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,RDP,2048,WIN-UFSMKIRUC30,WIN-UFSMKIRUC30,12/13/2017 6:22,6/14/2018 6:22,A3:0B:83:42:EC:07:28:1C:5A:FE:88:95:6F:D2:A8:11:18:EA:41:07,16F4E35F3034E3B64DE07B551B3D7BE1,2,sha1WithRSAEncryption,rsaEncryption,03:8E:35:25:19:3A:04:10:ED:25:8F:F5:48:9F:64:14:AF:16:F8:58:C1:A8:AC:B3:C0:47:82:3E:48:25:76:E6,33:63:91:3D:4C:B8:4C:75:A4:97:C3:D2:C7:0E:6C:C0:5B:44:4F:73:2B:20:D6:DA:D1:8B:A0:B2:BF:C9:21:AE:F7:FA:F3:2E:2A:01:30:B1:88:8E:9E:1A:98:C7:7F:7D:EB:22:A7:B6:CF:E8:97:23:B6:F2:84:E5:3C:17:F7:9D,30:39:E4:E0:84:0E:9D:B8:C2:3F:CA:68:AB:CC:10:C1,0,0,Communications
3/24/2018 8:39,61.14.238.108,3389,,rdp,,63731,VN,HO CHI MINH,THANH PHO HO CHI MINH,CredSSP_Enforced,2048,WIN-05J4K9TRSHD,WIN-05J4K9TRSHD,3/4/2018 23:06,9/3/2018 23:06,24:EE:6A:5C:5F:DA:A0:C1:C1:C3:50:0F:29:D6:EE:BC:BB:DC:EA:CB,51231053786CEEA241BC6921784A22F1,2,sha1WithRSAEncryption,rsaEncryption,02:4F:88:3C:1E:4B:9A:80:43:79:1B:1B:E5:4E:C5:BA:B0:0E:65:99:10:09:E8:7C:CB:93:4A:AC:95:4D:57:C3,E8:D7:BD:D2:6B:95:64:F6:0E:55:48:2E:B5:FB:F1:1D:60:12:DF:EA:02:EA:30:95:C6:33:EF:1A:8D:D3:91:7C:42:CF:7F:A7:54:0E:BF:1C:45:8E:1D:F8:D7:69:00:4F:A5:76:42:EB:92:C1:DD:F4:A2:E5:F4:BB:18:5F:3F:31,32:50:AC:16:1D:FA:3D:90:58:E8:66:07:31:A8:8D:67,0,0,Communications
3/24/2018 8:39,221.132.52.2,3389,mail.trungdung.vn,rdp,,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,RDP,2048,HCM-MAIL-001,HCM-MAIL-001,1/29/2018 6:00,7/31/2018 6:00,44:1B:B4:ED:3F:0F:23:02:8D:72:20:37:4F:57:9F:42:C0:A1:44:18,6F1F3496D154338347CFB952CDB47E85,2,sha1WithRSAEncryption,rsaEncryption,4F:09:47:6A:F5:0D:05:A0:5D:78:47:6F:7C:FB:2E:BD:9B:33:AE:49:E0:04:2E:C1:D6:F0:AC:24:70:28:5F:6C,7B:85:AA:DB:04:AB:4C:7D:8E:C4:3C:C6:7F:25:EA:BE:12:6C:8A:46:2B:CF:A7:9D:CC:7A:91:EF:73:E3:F6:7A:3F:87:47:1F:D5:E2:1F:1C:51:07:23:18:67:8B:83:43:EB:44:33:D3:AA:78:AF:26:09:F4:0E:77:2B:1E:1B:0C,AB:4B:5D:18:EA:4B:63:DB:80:AD:21:44:3B:C5:B1:6D,0,0,Communications
3/24/2018 8:39,210.211.119.186,3389,,rdp,,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,CredSSP_Enforced,2048,WIN-QC0OM7N21HI,WIN-QC0OM7N21HI,12/12/2017 0:35,6/13/2018 0:35,73:DE:5F:18:06:EC:A4:AC:E2:7B:FA:F0:67:64:66:22:A5:A8:9C:92,2A70CCED813675A74FC7110910820FAF,2,sha1WithRSAEncryption,rsaEncryption,65:51:39:71:F5:B3:91:67:DD:35:13:D1:D8:79:FB:CB:2E:53:5B:0D:81:4B:97:B1:46:35:F2:87:C8:6A:B7:EE,A3:E5:1D:DF:D4:9B:C4:75:09:10:7D:41:2A:EE:27:DB:51:93:20:37:DB:A0:9D:BE:C7:AD:37:69:F0:D1:BF:EA:4B:CF:85:35:D8:24:7E:F8:77:2F:77:70:A1:ED:61:02:96:3B:13:72:37:5E:4E:A1:E4:36:E0:18:AF:E3:DC:97,8E:5A:E5:62:4F:E5:D7:86:38:60:25:7E:BC:8A:C4:DD,0,0,Communications
3/24/2018 8:39,113.176.208.70,3389,static.vnpt.vn,rdp,,45899,VN,HA NOI,HANOI,RDP,2048,TF7PA7FNEPEQDUI,TF7PA7FNEPEQDUI,1/16/2018 18:00,7/18/2018 18:00,51:AF:9B:C2:03:CA:27:B6:72:E1:D8:B1:D1:89:FB:0F:6D:8F:A3:E3,4627D542CCD298894E7385E7E01A3AF8,2,sha1WithRSAEncryption,rsaEncryption,E4:01:0C:89:87:BA:CA:3C:6D:9B:5D:7C:D3:EC:54:21:94:A1:7B:79:61:7F:60:C6:CE:4B:B7:37:35:02:F0:17,1D:88:4A:14:92:DB:E3:81:79:B9:1C:59:E3:BE:76:FC:50:86:43:02:8E:F6:C6:C9:58:0C:15:78:D4:F8:21:59:5B:42:B6:56:17:FB:54:FB:F1:B7:28:B6:A7:89:42:46:D9:A8:87:3E:16:82:03:11:80:D7:4E:49:61:E6:81:51,EE:C5:89:C2:21:C1:2D:58:72:E0:BF:60:B3:11:33:A1,0,0,Communications
3/24/2018 8:39,115.78.8.28,3389,,rdp,,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,RDP,,,,,,,,,,,,,,0,0,Communications
3/24/2018 8:39,45.119.82.30,3389,mx.chiasedautu.com,rdp,,131386,VN,HA NOI,HANOI,RDP,2048,leodakglong,leodakglong,1/9/2018 0:34,7/11/2018 0:34,DF:8E:DB:BC:8D:06:51:31:30:E2:49:BD:18:CF:DF:A2:F9:17:0C:75,5F24BC1B8C8FD6A64C9E3BCF171AD416,2,sha1WithRSAEncryption,rsaEncryption,DD:BC:FB:A6:F7:70:5B:41:70:CB:43:32:94:10:EA:8C:6D:53:61:2A:F8:48:D1:63:7F:96:D7:DB:CA:27:9B:EA,62:26:19:2E:7B:D7:17:B4:7C:34:26:B8:CC:6D:CC:51:23:E3:E6:5A:8B:48:FB:5B:80:2D:DC:61:B6:37:9A:0F:4C:8A:08:8F:BD:6A:B4:F4:82:EE:C1:43:02:B4:51:26:09:FC:57:74:DE:C0:7F:E1:E8:EF:88:97:2E:45:9F:E1,F0:2F:FB:A6:BC:2B:58:23:83:9A:0A:B5:41:A2:64:0A,0,0,Communications
3/24/2018 8:39,124.158.13.111,3389,,rdp,,38733,VN,HA NOI,HANOI,CredSSP_Enforced,2048,WIN-EQJCL389BQF,WIN-EQJCL389BQF,3/16/2018 19:19,9/15/2018 19:19,8F:80:20:7A:02:AD:2B:EA:50:E4:52:3C:9F:F6:C8:3E:12:DD:5E:45,117E5C8AB6CF0F9C40DD4991D48715C1,2,sha256WithRSAEncryption,rsaEncryption,85:4A:10:42:F4:0B:09:E0:80:01:F9:DA:8F:42:A2:C5:11:4A:D8:DC:A1:99:76:8D:FE:4A:7C:69:E0:6D:6F:00,21:FF:95:AE:84:F8:01:B0:5B:ED:E2:38:07:9E:BE:B0:5F:E2:30:5B:1E:E8:44:7C:AB:1A:63:B8:FE:88:25:C0:F4:34:EC:B3:8F:05:BB:13:40:6F:1D:9F:81:59:9D:70:39:3D:F3:07:2F:75:2D:F4:A8:6E:C1:02:0A:DE:7A:17,00:62:B0:79:72:6B:0E:BB:C7:CE:CE:7B:37:1B:B2:3C,0,0,Communications
3/24/2018 8:39,115.146.126.173,3389,,rdp,,38732,VN,HA NOI,HANOI,CredSSP_Enforced,2048,WIN-TR76JRVVEGO,WIN-TR76JRVVEGO,12/14/2017 23:17,6/15/2018 23:17,30:5A:09:D4:FD:C7:9F:7B:87:56:7F:F8:9B:2C:CC:93:24:CE:35:71,1B23269AE9CDE19E4E1CC19FA9532ADB,2,sha256WithRSAEncryption,rsaEncryption,DA:BD:9B:2B:42:FC:A2:39:26:65:6E:49:7D:CA:21:62:D0:08:89:97:1F:AF:74:C9:1D:2B:5D:0A:6E:4F:DE:DE,B9:AC:23:80:56:78:0F:11:46:82:B5:0B:B1:7F:37:92:4C:14:A1:2A:BF:BA:21:CB:45:A4:11:A1:62:C6:35:B6:9A:22:23:93:51:6B:AF:62:83:1E:EC:0E:06:5D:A2:27:C1:A8:7F:FB:50:1C:3F:25:57:62:DC:5A:B7:F5:72:21,5E:07:01:11:DD:15:03:AE:1F:B4:73:6A:FA:0F:3A:35,0,0,Communications
3/24/2018 8:39,112.78.3.213,3389,vps3d213-static.vdrs.net,rdp,,45538,VN,HO CHI MINH,THANH PHO HO CHI MINH,CredSSP_Enforced,2048,WIN-LA75TED8KRG,WIN-LA75TED8KRG,1/11/2018 8:45,7/13/2018 8:45,C5:7E:61:53:74:E5:CB:A6:5A:36:F5:6D:C2:5A:0F:3F:E4:2D:73:A2,3B916C5118355BB443A1B80578F7D07F,2,sha1WithRSAEncryption,rsaEncryption,AD:FC:D2:19:6A:D3:A4:20:BC:1F:50:D9:99:F1:B1:66:F6:59:EF:B6:4E:C5:FB:5D:C6:38:4C:EE:1B:4C:30:31,F7:C5:49:F4:4F:D0:10:07:F9:71:67:A6:25:EC:C1:53:E5:49:F4:F6:C6:72:14:58:A6:B3:60:8C:57:8D:F0:50:52:32:BF:E7:03:AB:3D:A2:CD:33:03:32:08:31:96:D0:E1:15:57:35:55:E9:A0:90:8E:08:CB:E9:67:41:93:C2,1D:10:9B:64:7D:AB:49:B1:E5:2A:0A:07:EB:B8:5F:F4,0,0,Communications
3/24/2018 8:39,117.4.136.59,3389,localhost,rdp,,7552,VN,HA NOI,HANOI,RDP,2048,WiNX-Server.winx-vinhcad.vn,WiNX-Server.winx-vinhcad.vn,3/18/2018 6:39,9/17/2018 6:39,E4:22:2B:BC:A6:D2:C7:69:8D:72:02:65:82:AE:C5:AF:5D:A6:0A:FD,52FFCB16DC62F0A84749FDCC987B943C,2,sha256WithRSAEncryption,rsaEncryption,AA:9B:C3:55:EF:C7:AD:E0:47:3A:02:B5:B1:B6:7F:B8:54:AA:A9:67:E2:D7:BD:10:12:7D:D8:5C:E2:C5:78:4B,89:F5:60:3D:6F:E2:73:3E:04:41:3E:87:F7:46:C3:1F:6D:41:F7:C3:60:D2:C9:A2:CD:E6:46:01:26:36:3C:29:20:50:A5:84:E8:CE:A6:47:09:6C:29:CF:A1:DC:22:69:6B:D3:71:FC:F8:2B:6A:6C:1E:5E:59:94:3F:63:BF:F8,90:F7:FA:CA:A7:9B:11:F8:3F:8A:74:21:1B:E1:BB:B1,0,0,Communications
3/24/2018 8:39,45.117.82.150,3389,,rdp,,131353,VN,HA NOI,HANOI,RDP,,,,,,,,,,,,,,0,0,Communications
3/24/2018 8:39,103.79.141.21,3389,,rdp,,135905,VN,HA NOI,HANOI,RDP,2048,WIN-FCE89M0IIPO,WIN-FCE89M0IIPO,1/1/2018 9:10,7/3/2018 9:10,C4:D2:82:42:DC:6C:40:DA:72:CB:BE:53:E3:2E:27:87:D7:F6:C9:00,443FACFCA2D6D38847AC10857ACF8619,2,sha1WithRSAEncryption,rsaEncryption,17:2C:65:40:88:6F:88:FE:2A:78:95:8C:8F:9A:62:F7:38:05:1F:B2:F0:B2:6D:E6:9F:C7:31:59:6C:51:A0:04,74:E7:71:D5:B3:AA:6E:A1:CA:C8:DC:9E:10:5D:C6:64:91:31:C3:DE:63:4A:3F:F4:E2:F6:FE:71:4E:59:94:00:FF:3D:6B:3D:FB:D2:65:CD:12:B5:B1:F0:D5:CB:4B:FB:E1:29:F5:80:EE:9E:40:EE:C3:BA:58:B1:90:67:53:C3,27:FC:79:7A:E6:BA:91:FB:64:E6:D4:BB:00:2A:2B:97,0,0,Communications
3/24/2018 8:39,222.255.145.93,3389,static.vnpt.vn,rdp,,45899,VN,HA NOI,HANOI,RDP,2048,WIN-4N0T4GTGH8O,WIN-4N0T4GTGH8O,12/6/2017 9:13,6/7/2018 9:13,D0:B9:90:F4:F8:B6:50:F0:A0:F4:13:E4:61:B9:97:27:08:D0:70:8F,7ED1087176E748A6448D09E00FA4E5DE,2,sha1WithRSAEncryption,rsaEncryption,FF:54:A0:27:D3:8A:6A:A1:A5:25:23:C5:E2:0A:14:50:CD:6E:77:A8:05:3A:33:7D:C8:80:16:00:AC:43:16:58,9E:C5:F8:4A:B1:D0:EE:F4:C9:7A:00:81:07:8F:DF:7A:68:20:03:7C:8A:93:B5:65:08:66:7A:C9:FB:1D:91:BA:A2:FF:2D:AF:EE:8D:A3:64:ED:45:2A:C3:59:90:E1:BA:75:7C:99:B9:6E:EF:1F:AD:B8:88:69:CA:0C:4F:14:9A,00:F8:94:5E:09:08:45:07:A3:AE:0C:A9:C3:8E:BE:66,0,0,Communications
3/24/2018 8:39,183.91.4.45,3389,static.cmcti.vn,rdp,,45903,VN,HA NOI,HANOI,RDP,2048,WIN-613QDMAJ632,WIN-613QDMAJ632,12/22/2017 21:28,6/23/2018 21:28,E4:70:C6:4B:D1:B6:15:8F:47:E5:C9:45:68:6E:71:7C:3A:C4:01:29,6C4FD70966D569B74FAB1E4E1A68D64B,2,sha1WithRSAEncryption,rsaEncryption,73:7D:ED:84:AD:4C:4F:76:99:8F:27:34:DB:ED:63:27:E8:A1:80:01:CC:F2:06:28:E8:AE:4E:5D:C3:90:A2:04,3F:7B:B4:70:BE:F4:A7:28:50:5E:59:43:56:85:9A:9A:C6:64:BB:FB:71:FE:82:B7:3A:56:D7:5F:88:A8:2D:D0:CD:99:83:D0:8C:76:32:02:F2:ED:3D:E5:8A:26:0E:EB:30:D7:F5:76:EE:0F:31:FF:25:B1:DE:E6:6E:6C:30:58,D6:5E:03:37:7B:4F:8E:67:74:36:9C:FD:80:80:C1:17,0,0,Communications
3/24/2018 8:39,113.190.252.200,3389,static.vnpt-hanoi.com.vn,rdp,,45899,VN,HA NOI,HANOI,CredSSP_Enforced,2048,DESKTOP-VK60122,DESKTOP-VK60122,2/19/2018 22:15,8/21/2018 22:15,A0:B8:F7:D3:1C:B0:90:AE:D2:EA:47:02:0B:FD:3B:CA:0D:30:50:B5,2684D7015094019E4E9F9E610D744DBF,2,sha256WithRSAEncryption,rsaEncryption,4B:C9:8C:07:E9:CC:4B:6E:E9:99:5F:AF:BF:72:40:52:9A:D7:FA:C8:43:BD:F1:BD:0A:52:BA:61:D0:D4:33:E0,EF:1B:E5:21:46:8F:59:B5:36:FC:C9:D2:E9:C5:D0:77:FD:40:02:DC:3C:76:45:F1:79:11:A1:8E:11:C7:DC:FD:35:97:03:49:32:FD:B2:50:D2:35:18:53:98:4C:C6:96:75:28:77:FD:D2:9D:BD:CE:83:57:72:9E:F7:E1:35:B9,7D:74:04:90:F7:73:EC:04:13:81:B2:14:D5:C6:0F:31,0,0,Communications
3/24/2018 8:39,103.89.90.188,3389,,rdp,,135905,VN,HA NOI,HANOI,CredSSP_Enforced,2048,WIN-67FNMQRVGI3,WIN-67FNMQRVGI3,3/20/2018 6:34,9/19/2018 6:34,28:49:FB:F1:76:00:58:49:13:20:98:9D:E6:18:8F:39:0D:D7:86:7B,41F7DFA2162BAC864A5EC8F2D2A46DE0,2,sha1WithRSAEncryption,rsaEncryption,73:75:13:4C:AA:D3:0D:24:F7:FB:22:58:E8:7F:73:1A:AF:8E:2F:4B:83:00:AD:83:C2:65:12:4D:29:67:11:6C,24:7A:3A:9C:E7:E7:34:0A:7A:EE:2D:14:CE:3E:85:2C:F3:82:DB:9C:6E:60:69:78:72:BA:36:47:EF:D9:04:3E:D4:02:EA:6A:AA:D0:CE:DA:06:43:29:7C:AD:4F:D4:A4:3A:69:DE:A7:A7:D5:D9:91:4D:84:44:0C:01:08:B1:65,B9:B5:63:AA:21:46:54:A2:09:4E:BE:47:D5:D7:B3:76,0,0,Communications
3/24/2018 8:39,118.70.125.22,3389,,rdp,,18403,VN,HA NOI,HANOI,SSL_Enforced,2048,MAYCHUEI,MAYCHUEI,12/26/2017 20:55,6/27/2018 20:55,94:D1:B1:D4:11:92:6F:04:17:9A:DA:BE:BD:83:5D:CB:F7:7B:29:E8,6A9368E307F6239249523BF06409C081,2,sha256WithRSAEncryption,rsaEncryption,73:3A:B1:B9:3C:17:D0:70:D3:41:AF:22:72:F5:C9:B3:0E:3B:59:CF:B2:F0:EA:DB:7A:69:DA:89:00:55:AE:95,D6:65:16:7A:24:CA:84:6B:4F:D4:9C:6D:E2:57:44:F6:BB:A0:7D:35:41:4C:E4:F0:53:95:F3:BE:0D:3E:A5:FC:26:B2:C3:DE:98:FE:03:9A:79:9F:75:B9:BA:2B:5C:56:12:87:75:10:EE:F4:FB:30:03:0E:EB:FF:D1:1D:97:60,3D:A6:08:98:16:73:FE:DB:28:A3:DE:AC:94:4D:50:50,518111,737401,Communications
3/24/2018 8:39,123.24.170.21,3389,,rdp,,45899,VN,HA NOI,HANOI,CredSSP_Enforced,2048,iBlackPC,iBlackPC,3/18/2018 2:01,9/17/2018 2:01,1D:AA:D8:F7:13:53:60:A7:5B:33:9D:86:10:5E:C0:AC:EA:24:B0:7B,280A8DAB095435AB4E29BDCA3B749ED2,2,sha256WithRSAEncryption,rsaEncryption,6A:E3:D6:75:7E:C1:8F:CF:85:44:A6:CA:AD:EA:63:EA:2B:B4:FC:1F:A7:CF:C9:A9:7C:45:7E:C0:8A:49:FE:B6,B6:68:62:23:7B:71:88:A9:75:CB:AA:D6:B2:24:38:23:A6:F0:F3:AE:5C:6E:42:15:A3:8A:FD:1B:14:E1:4A:D5:48:1C:2D:D5:48:52:CB:C4:F0:26:A3:59:41:1E:24:80:8D:61:B5:32:FE:D1:0C:BB:86:C5:5C:E2:EA:47:30:B8,8A:D5:17:B5:83:E3:80:40:64:CA:DE:B1:EE:08:61:F8,0,0,Communications
3/24/2018 8:39,112.78.4.74,3389,vps4d74.vdrs.net,rdp,,45538,VN,HO CHI MINH,THANH PHO HO CHI MINH,RDP,2048,WIN-LA75TED8KRG.tee.vn,WIN-LA75TED8KRG.tee.vn,2/5/2018 14:51,8/7/2018 14:51,05:69:82:9C:BF:44:20:A5:F2:FB:23:1E:B5:74:A7:BA:EE:5D:6A:0D,7D45A51E9F739A8E4D08B97CCECAFEBE,2,sha1WithRSAEncryption,rsaEncryption,5A:EE:E1:01:F4:9B:EC:CC:49:A8:1E:B1:FA:C5:E3:13:76:8E:4A:22:B9:AE:6E:23:94:C3:6F:03:0E:FD:1B:C1,33:7E:7B:7F:01:58:1B:70:A5:ED:48:C8:9D:E8:3A:CE:0A:49:66:13:DA:95:1B:FA:04:12:6D:6C:17:E1:C0:5F:C9:59:1D:C4:13:1B:E8:ED:58:D5:76:E3:10:CA:18:4F:66:26:51:6B:A2:84:42:13:15:F4:E8:68:3C:85:9D:C5,7A:BF:A8:E9:24:3E:91:6C:00:1E:D4:75:7F:12:B8:F8,0,0,Communications
3/24/2018 8:39,113.190.198.140,3389,static.vnpt.vn,rdp,,45899,VN,HA NOI,HANOI,RDP,2048,X0BAUVOWQYQ4OHE,X0BAUVOWQYQ4OHE,3/17/2018 18:00,9/16/2018 18:00,92:C5:25:63:EE:C1:B3:77:6B:8D:FA:69:BF:0D:40:71:D5:DC:C5:88,7AF2C454566E25B04F0BA35595757AB2,2,sha1WithRSAEncryption,rsaEncryption,14:E3:4B:01:6D:DF:CB:CB:6C:59:F5:5D:A7:88:53:DD:51:EA:4A:00:F8:99:8C:E7:B0:74:99:37:B1:DD:F1:3D,B4:F2:12:6E:0A:2C:8E:87:88:D7:BB:0A:F0:6B:06:40:F8:5D:9E:36:4E:BE:AB:51:C3:F4:C3:F4:C5:2A:95:D6:39:95:8D:D1:31:2F:38:DC:CF:9F:93:25:1B:45:6A:1C:62:A2:CC:31:F1:6B:C7:CE:C6:F3:1B:77:ED:4B:69:17,7E:6E:86:D0:C2:6A:94:FF:7D:E6:EB:3E:5C:00:E7:C8,0,0,Communications
3/24/2018 8:39,123.30.188.57,3389,static.vnpt.vn,rdp,,45899,VN,HA NOI,HANOI,CredSSP_Enforced,2048,web-srv,web-srv,1/7/2018 11:47,7/9/2018 11:47,F3:FB:E7:69:77:B9:80:34:FE:CC:A2:A5:50:09:66:C7:B6:FE:CA:3A,5067224C315C878644FCCBF6E75EEB64,2,sha256WithRSAEncryption,rsaEncryption,A6:D8:3F:7E:FD:03:8F:8C:AF:79:4F:64:04:1D:AF:66:3A:C1:0B:1F:F3:9C:05:D2:DE:C1:51:50:9D:6F:9C:28,73:EE:E1:5C:BE:33:62:DD:FF:D3:B1:4A:F8:11:FF:C3:8C:42:47:DA:A9:25:C3:4B:1D:F1:5D:B9:FD:D4:AE:23:53:2B:05:A4:FA:64:BA:D4:B0:F9:A2:DD:9F:41:CD:24:D7:1F:BB:D3:66:9D:90:2E:EA:59:CC:0A:A5:5E:CC:12,F0:93:50:76:B1:A3:BC:EF:65:3C:CE:46:A5:2E:81:BC,0,0,Communications
3/24/2018 8:39,103.89.89.135,3389,,rdp,,135905,VN,HA NOI,HANOI,CredSSP_Enforced,2048,WIN-67FNMQRVGI3,WIN-67FNMQRVGI3,3/11/2018 7:20,9/10/2018 7:20,E3:4F:14:95:3B:78:37:E1:FD:42:34:9D:AB:9C:70:C5:50:7C:CD:34,176B2B735FCC7690452C69657CBE3166,2,sha1WithRSAEncryption,rsaEncryption,F5:5E:04:4F:15:53:42:34:E6:AC:20:03:88:44:55:01:57:2C:BB:37:B9:71:25:3D:E6:3A:48:E4:EF:B2:1E:04,B0:B5:A2:6A:2D:64:73:84:43:C4:EA:4C:91:44:C5:F9:11:66:47:01:07:A3:F0:E4:02:93:5F:48:1F:00:14:32:E6:86:BC:CC:69:40:42:1D:C4:33:4E:CD:5C:80:1E:73:10:BA:87:65:43:78:0C:82:06:BA:E4:6D:F6:BE:0E:27,B8:03:AF:C0:1B:6F:DE:B3:C3:22:BF:95:46:8A:22:76,0,0,Communications
3/24/2018 8:39,113.160.36.51,3389,static.vnpt-hanoi.com.vn,rdp,,45899,VN,HA NOI,HANOI,RDP,2048,ServerUpGame,ServerUpGame,11/30/2017 4:00,6/1/2018 4:00,05:B1:44:21:E4:E3:1B:9B:75:7C:44:F4:15:C2:EE:1F:ED:40:54:1B,51E883BA255E2ABA469A32BA1F7D35AC,2,sha1WithRSAEncryption,rsaEncryption,E1:E8:3A:85:13:96:89:8E:8E:F0:8A:D7:3F:6D:4A:81:96:17:D8:6F:EC:11:26:58:E4:10:63:9D:AD:2A:3C:9E,FA:47:1C:76:2F:18:69:CE:57:BD:69:7B:83:17:57:0E:AD:67:E5:A9:6E:22:6C:A8:0B:A1:AE:BD:80:2E:A9:99:0A:39:7F:E2:DE:00:BB:43:A5:81:53:95:B6:6D:B2:D5:9D:4E:E8:95:E9:35:8E:D3:AC:28:E0:AC:54:49:C0:F0,D0:89:AD:0A:07:DB:88:40:FD:D8:FF:34:5F:D7:5B:62,0,0,Communications
3/24/2018 8:39,117.6.126.10,3389,,rdp,,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,RDP,2048,ERBGPCSI7W6EDM4,ERBGPCSI7W6EDM4,12/30/2017 9:01,7/1/2018 9:01,B9:9B:FE:09:00:10:61:A8:50:31:A7:96:08:22:CF:C5:44:FD:7C:44,1CFB488529D920A2428AFD30CE9E5BF3,2,sha1WithRSAEncryption,rsaEncryption,95:32:AE:9E:2F:7D:9F:E5:C3:1B:64:7C:0E:27:6F:3F:9F:FA:CF:6A:DA:77:82:15:82:69:B9:15:15:66:89:2F,CF:45:41:CB:D3:9A:D2:B0:4C:4A:31:CE:FA:90:AE:A9:07:9A:3D:F4:2F:BD:72:D2:C1:6D:B9:74:C8:F3:F7:82:EE:83:41:3B:24:DC:56:EA:7C:74:BC:3C:3C:AA:15:A1:09:A9:C2:74:26:A8:E6:5E:E3:19:4A:F6:72:92:42:B3,C4:82:F8:2C:FD:53:A7:8C:B2:33:E5:EC:4C:45:11:21,0,0,Communications
3/24/2018 8:39,119.17.215.146,3389,static.netnam.vn,rdp,,24173,VN,HA NOI,HANOI,RDP,2048,SERVERVIETSOFT,SERVERVIETSOFT,12/26/2017 4:46,6/27/2018 4:46,DA:F7:8C:01:88:2D:7E:7B:EF:92:2C:39:9A:F5:86:16:55:04:16:D7,18EAC0CDBB570D9148E331A9E53D4F92,2,sha1WithRSAEncryption,rsaEncryption,6F:50:D8:9F:62:C1:23:59:59:D9:F6:21:07:54:AD:90:BA:ED:54:A2:70:F5:02:5C:95:E1:88:5D:0B:68:E3:C9,52:77:04:D4:38:82:C1:52:84:EE:DF:7C:70:3E:B9:F7:54:34:CF:52:50:13:61:5D:8C:3A:D0:DE:DE:2E:B7:1F:5C:65:71:D1:AD:B5:5D:E3:37:34:28:DF:62:86:37:3C:42:86:26:9A:A1:17:D1:97:3A:69:B5:28:8D:DD:04:1F,17:D1:2F:BF:11:24:57:A4:37:8B:E0:A1:83:79:9A:77,0,0,Communications
3/24/2018 8:39,113.177.62.229,3389,static.vnpt.vn,rdp,,45899,VN,HA NOI,HANOI,RDP,2048,UDNFZ1ACS3X7IO1,UDNFZ1ACS3X7IO1,1/12/2018 0:16,7/14/2018 0:16,9A:7E:91:3E:A0:43:BA:54:C3:57:6C:73:3C:58:9B:7C:F9:B8:AB:FE,1547DFB1A7365091490C31EAE3900DAD,2,sha1WithRSAEncryption,rsaEncryption,2D:5C:02:F1:E2:B0:A5:8A:96:00:27:C7:D3:4A:B6:9C:54:E9:D4:F5:F2:A2:F5:D0:A4:C1:00:C8:CC:4D:4C:8A,7D:1F:6F:EA:04:88:F3:FB:E4:F4:D6:29:2E:12:F4:9F:80:F7:4A:58:7D:2C:34:0D:58:1E:AD:A4:B1:47:26:5C:B6:60:02:79:EB:59:1E:A2:86:B1:40:21:F7:EA:AC:6C:09:A9:B6:B8:6A:14:A4:E4:80:D0:B2:6E:BF:34:84:FE,D7:BF:A4:AF:15:FC:F5:B0:FD:DE:81:EC:2E:7B:35:EA,0,0,Communications
3/24/2018 8:39,203.162.78.35,3389,ci78-35.netnam.vn,rdp,,7643,VN,HA NOI,HANOI,RDP,2048,DEDI95110,DEDI95110,3/23/2018 6:00,9/22/2018 6:00,B5:72:56:65:C7:7F:4B:1D:02:97:37:6C:3F:B2:C3:57:2A:66:91:55,392F99E32E8571A646C59F9822A86F0E,2,sha1WithRSAEncryption,rsaEncryption,DC:83:1E:97:6B:A1:6F:B1:D7:7A:C4:E3:D3:E2:18:74:AB:39:39:0E:7E:30:34:ED:76:D7:D1:8F:85:2B:E7:D9,AF:83:D1:B3:36:B1:90:A0:AD:FE:9D:58:3D:CE:70:88:E9:D4:25:67:A1:6E:44:4B:BD:A7:60:5F:F0:B0:C2:B7:8C:A9:EF:2C:55:0D:2E:A3:38:11:3F:4A:D7:C2:84:8C:92:87:86:64:AE:64:3F:42:8E:52:D5:35:39:E4:F4:5F,64:23:35:4B:BE:EA:76:46:23:DB:7A:3E:AC:9D:B4:9F,0,0,Communications
