timestamp,ip,protocol,port,hostname,tag,version,asn,geo,region,city,naics,sic,server_name,instance_name,tcp_port,named_pipe,response_length,amplification,sector
3/24/2018 5:48,171.233.110.167,udp,1434,,mssql,9.00.5000.00,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,HANHVU,SQLEXPRESS,1434,\\HANHVU\pipe\MSSQL$SQLEXPRESS\sql\query,314,6.98,Communications
3/24/2018 5:48,112.137.132.40,udp,1434,,mssql,10.50.4000.0,45542,VN,HA NOI,HANOI,0,0,WIN-8VGAVQJ8SEL,SQLEXPRESS,1433,\\WIN-8VGAVQJ8SEL\pipe\MSSQL$SQLEXPRESS\sql\query,350,7.78,Communications
3/24/2018 5:48,113.161.165.238,udp,1434,static.vnpt.vn,mssql,12.0.5000.0,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,SHDUONGTRUONG,MSSQLSERVER,1433,,410,9.11,Communications
3/24/2018 5:49,103.42.56.70,udp,1434,ip.ptr.tgs.com.vn,mssql,11.0.3000.0,45899,VN,HA NOI,HANOI,0,0,BACKUP70,VEEAMSQL2012,49177,\\BACKUP70\pipe\MSSQL$VEEAMSQL2012\sql\query,330,7.33,Communications
3/24/2018 5:49,103.53.231.57,udp,1434,,mssql,11.0.2100.60,131427,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,LAMTV,SQLEXPRESS,1433,\\LAMTV\pipe\MSSQL$SQLEXPRESS\sql\query,310,6.89,Communications
3/24/2018 5:49,112.78.3.114,udp,1434,,mssql,11.0.2100.60,45538,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,WIN-LA75TED8KRG,SQLEXPRESS,1433,,244,5.42,Communications
3/24/2018 5:49,220.231.107.6,udp,1434,,mssql,9.00.3042.00,7552,VN,HA NOI,HANOI,0,0,PSCWEB,SQLEXPRESS,49317,\\PSCWEB\pipe\MSSQL$SQLEXPRESS\sql\query,316,7.02,Communications
3/24/2018 5:49,115.77.77.164,udp,1434,adsl.viettel.vn,mssql,10.50.2500.0,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,SERVER,MISASME2015,49246,\\SERVER\pipe\MSSQL$MISASME2015\sql\query,320,7.11,Communications
3/24/2018 5:49,123.30.240.87,udp,1434,static.vnpt.vn,mssql,9.00.3042.00,45899,VN,HA NOI,HANOI,0,0,WIN-RGUH8MAPUZV,SQLEXPRESS,0,,226,5.02,Communications
3/24/2018 5:49,101.53.13.39,udp,1434,mail.tdt.edu.vn,mssql,10.50.1600.1,24176,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,SER2012-60,MSSQLSERVER,1433,,236,5.24,Communications
3/24/2018 5:49,125.212.233.177,udp,1434,,mssql,10.50.1600.1,7552,VN,HA NOI,HANOI,0,0,WIN-BROCF83A7LS,TNNSV,49202,,236,5.24,Communications
3/24/2018 5:49,123.29.0.114,udp,1434,123.29.0.0.static.vnpt.vn,mssql,10.0.5500.0,45899,VN,HA NOI,HANOI,0,0,VRTG02,MSSQLSERVER,1433,\\VRTG02\pipe\sql\query,436,9.69,Communications
3/24/2018 5:49,113.172.115.174,udp,1434,static.vnpt.vn,mssql,10.50.4000.0,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,DESKTOP-NRL69VU,SQLEXPRESS,1433,\\DESKTOP-NRL69VU\pipe\MSSQL$SQLEXPRESS\sql\query,350,7.78,Communications
3/24/2018 5:49,125.212.248.217,udp,1434,,mssql,10.50.1600.1,38731,VN,DONG NAI,BIEN HOA,0,0,WIN-6BHM5RLPF73,MSSQLSERVER2008,49639,,452,10.04,Communications
